DATE_TIME,PE,PRECIP,EFF_RAIN
2015-10-09,1.0,0.0,-1.0
2015-10-10,0.8,0.0,-0.8
2015-10-11,1.1,0.0,-1.1
2015-10-12,0.7,1.9700000000000002,1.2700000000000002
2015-10-13,0.8,0.7,-0.10000000000000009
2015-10-14,1.0,0.0,-1.0
2015-10-15,0.8,2.89,2.09
2015-10-16,0.4,0.47,0.06999999999999995
2015-10-17,0.9,0.08,-0.8200000000000001
2015-10-18,0.5,1.9700000000000002,1.4700000000000002
2015-10-19,0.6,0.05,-0.5499999999999999
2015-10-20,0.7,0.0,-0.7
2015-10-21,1.1,4.53,3.43
2015-10-22,1.3,0.0,-1.3
2015-10-23,0.7,0.0,-0.7
2015-10-24,0.4,0.47,0.06999999999999995
2015-10-25,0.6,0.05,-0.5499999999999999
2015-10-26,0.6,0.05,-0.5499999999999999
2015-10-27,0.2,0.0,-0.2
2015-10-28,0.1,6.24,6.140000000000001
2015-10-29,0.2,2.92,2.7199999999999998
2015-10-30,0.3,8.379999999999999,8.079999999999998
2015-10-31,0.3,0.06,-0.24
2015-11-01,0.4,0.0,-0.4
2015-11-02,0.4,0.1,-0.30000000000000004
2015-11-03,0.2,0.0,-0.2
2015-11-04,0.2,0.16999999999999998,-0.030000000000000027
2015-11-05,0.1,4.76,4.66
2015-11-06,0.3,0.0,-0.3
2015-11-07,0.3,10.72,10.42
2015-11-08,0.2,8.73,8.530000000000001
2015-11-09,1.0,0.0,-1.0
2015-11-10,0.9,0.0,-0.9
2015-11-11,0.7,1.09,0.3900000000000001
2015-11-12,0.7,4.25,3.55
2015-11-13,0.7,2.66,1.9600000000000002
2015-11-14,0.3,6.22,5.92
2015-11-15,0.6,3.4999999999999996,2.8999999999999995
2015-11-16,1.2,0.0,-1.2
2015-11-17,0.4,4.77,4.369999999999999
2015-11-18,0.6,8.49,7.890000000000001
2015-11-19,0.4,0.0,-0.4
2015-11-20,0.3,0.0,-0.3
2015-11-21,0.4,6.669999999999999,6.269999999999999
2015-11-22,0.3,0.7899999999999999,0.48999999999999994
2015-11-23,0.4,4.44,4.04
2015-11-24,0.3,1.31,1.01
2015-11-25,0.3,0.0,-0.3
2015-11-26,0.2,0.08,-0.12000000000000001
2015-11-27,0.4,2.05,1.65
2015-11-28,0.3,1.5,1.2
2015-11-29,0.5,2.33,1.83
2015-11-30,0.3,8.909999999999998,8.609999999999998
2015-12-01,0.4,2.8499999999999996,2.4499999999999997
2015-12-02,0.8,0.08,-0.7200000000000001
2015-12-03,0.2,3.8999999999999995,3.6999999999999993
2015-12-04,0.8,0.0,-0.8
2015-12-05,1.8,0.44,-1.36
2015-12-06,0.8,0.72,-0.08000000000000007
2015-12-07,0.3,1.0100000000000002,0.7100000000000002
2015-12-08,0.5,1.9100000000000001,1.4100000000000001
2015-12-09,0.9,0.0,-0.9
2015-12-10,0.6,2.85,2.25
2015-12-11,0.2,0.26,0.06
2015-12-12,0.1,12.29,12.19
2015-12-13,0.3,0.49000000000000005,0.19000000000000006
2015-12-14,0.1,0.19,0.09
2015-12-15,0.1,0.6799999999999999,0.58
2015-12-16,0.2,1.32,1.12
2015-12-17,0.3,0.0,-0.3
2015-12-18,0.3,0.0,-0.3
2015-12-19,0.7,0.0,-0.7
2015-12-20,0.9,0.37,-0.53
2015-12-21,0.3,1.7100000000000002,1.4100000000000001
2015-12-22,0.7,1.4600000000000002,0.7600000000000002
2015-12-23,0.5,0.18,-0.32
2015-12-24,0.6,3.8000000000000003,3.2
2015-12-25,0.1,29.78,29.68
2015-12-26,0.5,40.67000000000001,40.17000000000001
2015-12-27,0.2,0.43,0.22999999999999998
2015-12-28,0.4,0.06,-0.34
2015-12-29,0.4,0.12,-0.28
2015-12-30,0.8,5.78,4.98
2015-12-31,0.4,3.9200000000000004,3.5200000000000005
2016-01-01,0.3,1.2300000000000002,0.9300000000000002
2016-01-02,0.2,2.92,2.7199999999999998
2016-01-03,0.2,8.419999999999998,8.219999999999999
2016-01-04,0.2,1.08,0.8800000000000001
2016-01-05,0.2,0.9299999999999999,0.73
2016-01-06,0.1,1.3000000000000003,1.2000000000000002
2016-01-07,0.2,13.940000000000001,13.740000000000002
2016-01-08,0.2,1.62,1.4200000000000002
2016-01-09,0.2,5.67,5.47
2016-01-10,0.5,0.44999999999999996,-0.050000000000000044
2016-01-11,0.1,0.0,-0.1
2016-01-12,0.2,2.57,2.3699999999999997
2016-01-13,0.2,1.4600000000000004,1.2600000000000005
2016-01-14,0.3,5.59,5.29
2016-01-15,0.2,0.0,-0.2
2016-01-16,0.2,0.0,-0.2
2016-01-17,0.3,0.0,-0.3
2016-01-18,0.3,0.0,-0.3
2016-01-19,0.3,0.28,-0.019999999999999962
2016-01-20,0.2,0.0,-0.2
2016-01-21,0.2,0.47000000000000003,0.27
2016-01-22,0.2,3.3100000000000005,3.1100000000000003
2016-01-23,0.2,1.99,1.79
2016-01-24,0.1,0.13,0.03
2016-01-25,0.5,0.05,-0.45
2016-01-26,0.7,0.06,-0.6399999999999999
2016-01-27,0.7,1.62,0.9200000000000002
2016-01-28,0.8,0.79,-0.010000000000000009
2016-01-29,1.4,0.0,-1.4
2016-01-30,0.7,0.52,-0.17999999999999994
2016-01-31,0.2,2.65,2.4499999999999997
2016-02-01,1.2,1.5,0.30000000000000004
2016-02-02,1.1,0.25,-0.8500000000000001
2016-02-03,0.5,0.0,-0.5
2016-02-04,0.6,1.0500000000000003,0.4500000000000003
2016-02-05,0.9,1.58,0.68
2016-02-06,0.3,9.850000000000003,9.550000000000002
2016-02-07,0.7,1.7400000000000002,1.0400000000000003
2016-02-08,0.6,1.1,0.5000000000000001
2016-02-09,0.6,0.0,-0.6
2016-02-10,0.5,0.0,-0.5
2016-02-11,0.4,0.0,-0.4
2016-02-12,0.4,0.0,-0.4
2016-02-13,0.6,1.7200000000000002,1.12
2016-02-14,0.5,3.0799999999999996,2.5799999999999996
2016-02-15,0.5,2.2600000000000002,1.7600000000000002
2016-02-16,0.9,0.39,-0.51
2016-02-17,0.2,13.640000000000002,13.440000000000003
2016-02-18,0.8,0.0,-0.8
2016-02-19,0.7,0.49999999999999994,-0.2
2016-02-20,0.8,0.34,-0.46
2016-02-21,0.6,1.99,1.3900000000000001
2016-02-22,0.6,0.0,-0.6
2016-02-23,0.7,0.0,-0.7
2016-02-24,0.7,0.0,-0.7
2016-02-25,0.7,0.0,-0.7
2016-02-26,0.7,0.0,-0.7
2016-02-27,0.5,0.0,-0.5
2016-02-28,0.9,0.0,-0.9
2016-02-29,0.9,0.36,-0.54
2016-03-01,0.5,1.3599999999999999,0.8599999999999999
2016-03-02,0.7,5.49,4.79
2016-03-03,0.9,1.9500000000000002,1.0500000000000003
2016-03-04,0.3,20.790000000000003,20.490000000000002
2016-03-05,0.8,3.9400000000000004,3.1400000000000006
2016-03-06,0.7,0.25,-0.44999999999999996
2016-03-07,1.0,0.0,-1.0
2016-03-08,0.4,0.0,-0.4
2016-03-09,0.3,25.930000000000007,25.630000000000006
2016-03-10,0.5,0.18,-0.32
2016-03-11,0.9,0.0,-0.9
2016-03-12,0.9,0.0,-0.9
2016-03-13,1.1,0.0,-1.1
2016-03-14,1.4,0.0,-1.4
2016-03-15,0.9,0.0,-0.9
2016-03-16,1.2,0.0,-1.2
2016-03-17,1.2,0.0,-1.2
2016-03-18,0.6,0.0,-0.6
2016-03-19,0.6,0.0,-0.6
2016-03-20,1.1,0.0,-1.1
2016-03-21,1.2,0.0,-1.2
2016-03-22,0.8,0.0,-0.8
2016-03-23,0.6,0.0,-0.6
2016-03-24,0.5,1.0000000000000002,0.5000000000000002
2016-03-25,2.1,0.0,-2.1
2016-03-26,1.0,5.06,4.06
2016-03-27,1.4,0.97,-0.42999999999999994
2016-03-28,1.0,26.13,25.13
2016-03-29,1.0,6.85,5.85
2016-03-30,1.3,0.65,-0.65
2016-03-31,1.7,0.18,-1.52
2016-04-01,1.4,0.16,-1.24
2016-04-02,0.7,3.1199999999999997,2.42
2016-04-03,1.5,0.2,-1.3
2016-04-04,0.6,13.52,12.92
2016-04-05,0.9,,
2016-04-06,,0.99,
2016-04-07,,0.74,
2016-04-08,,0.0,
2016-04-09,1.7,2.14,0.44000000000000017
2016-04-10,2.2,0.05,-2.1500000000000004
2016-04-11,1.6,0.21,-1.3900000000000001
2016-04-12,0.4,14.499999999999998,14.099999999999998
2016-04-13,1.2,3.81,2.6100000000000003
2016-04-14,1.8,0.0,-1.8
2016-04-15,1.5,14.78,13.28
2016-04-16,1.6,5.75,4.15
2016-04-17,2.3,0.0,-2.3
2016-04-18,1.6,0.0,-1.6
2016-04-19,2.9,0.0,-2.9
2016-04-20,2.8,0.0,-2.8
2016-04-21,3.0,0.0,-3.0
2016-04-22,1.9,0.0,-1.9
2016-04-23,2.0,0.18,-1.82
2016-04-24,1.8,0.0,-1.8
2016-04-25,1.6,0.14,-1.46
2016-04-26,1.8,1.56,-0.24
2016-04-27,1.5,7.569999999999999,6.069999999999999
2016-04-28,1.4,2.7600000000000002,1.3600000000000003
2016-04-29,1.0,2.04,1.04
2016-04-30,2.6,1.13,-1.4700000000000002
2016-05-01,1.4,0.05,-1.3499999999999999
2016-05-02,1.9,1.07,-0.8299999999999998
2016-05-03,2.5,0.0,-2.5
2016-05-04,3.6,0.0,-3.6
2016-05-05,,0.0,-3.5500000000000003
2016-05-06,,0.0,-3.5
2016-05-07,,0.0,-3.45
2016-05-08,,0.0,-3.4000000000000004
2016-05-09,,0.0,-3.35
2016-05-10,,0.07,-3.3000000000000003
2016-05-11,,0.0,-3.25
2016-05-12,3.2,0.0,-3.2
2016-05-13,1.3,0.0,-1.3
2016-05-14,2.6,0.0,-2.6
2016-05-15,2.4,0.0,-2.4
2016-05-16,3.2,,
2016-05-17,3.2,0.0,-3.2
2016-05-18,1.3,2.47,1.1700000000000002
2016-05-19,1.5,6.91,5.41
2016-05-20,2.5,0.27,-2.23
2016-05-21,1.9,9.950000000000001,8.05
2016-05-22,3.2,3.17,-0.03000000000000025
2016-05-23,3.3,0.0,-3.3
2016-05-24,3.4,0.0,-3.4
2016-05-25,0.8,6.020000000000001,5.2200000000000015
2016-05-26,1.4,0.9700000000000001,-0.4299999999999998
2016-05-27,1.8,0.0,-1.8
2016-05-28,2.3,0.0,-2.3
2016-05-29,2.9,0.0,-2.9
2016-05-30,2.7,0.0,-2.7
2016-05-31,0.8,1.9900000000000002,1.1900000000000002
2016-06-01,0.9,0.0,-0.9
2016-06-02,1.7,0.0,-1.7
2016-06-03,2.7,0.0,-2.7
2016-06-04,3.5,0.0,-3.5
2016-06-05,4.5,0.0,-4.5
2016-06-06,4.7,0.0,-4.7
2016-06-07,4.3,0.0,-4.3
2016-06-08,3.1,0.0,-3.1
2016-06-09,3.7,3.75,0.04999999999999982
2016-06-10,1.4,8.379999999999999,6.979999999999999
2016-06-11,1.8,1.73,-0.07000000000000006
2016-06-12,1.8,9.69,7.89
2016-06-13,1.0,0.0,-1.0
2016-06-14,2.0,0.34,-1.66
2016-06-15,1.3,0.0,-1.3
2016-06-16,1.3,0.0,-1.3
2016-06-17,1.4,0.06,-1.3399999999999999
2016-06-18,2.5,0.0,-2.5
2016-06-19,2.2,4.45,2.25
2016-06-20,2.6,1.7000000000000002,-0.8999999999999999
2016-06-21,3.3,0.0,-3.3
2016-06-22,3.4,0.77,-2.63
2016-06-23,3.0,4.73,1.7300000000000004
2016-06-24,3.1,0.1,-3.0
2016-06-25,3.1,7.739999999999999,4.639999999999999
2016-06-26,3.5,3.0900000000000003,-0.4099999999999997
2016-06-27,3.1,0.0,-3.1
2016-06-28,1.9,6.029999999999999,4.129999999999999
2016-06-29,1.6,8.629999999999999,7.029999999999999
2016-06-30,2.5,2.3000000000000003,-0.19999999999999973
2016-07-01,2.7,0.17,-2.5300000000000002
2016-07-02,2.7,0.0,-2.7
2016-07-03,2.9,0.0,-2.9
2016-07-04,3.3,4.4799999999999995,1.1799999999999997
2016-07-05,2.3,0.37,-1.9299999999999997
2016-07-06,2.9,0.0,-2.9
2016-07-07,2.1,0.31,-1.79
2016-07-08,3.2,5.3999999999999995,2.1999999999999993
2016-07-09,1.2,2.56,1.36
2016-07-10,2.9,0.0,-2.9
2016-07-11,2.4,0.9899999999999999,-1.4100000000000001
2016-07-12,3.6,0.0,-3.6
2016-07-13,3.2,0.05,-3.1500000000000004
2016-07-14,3.3,0.0,-3.3
2016-07-15,2.0,0.0,-2.0
2016-07-16,4.1,0.0,-4.1
2016-07-17,4.3,0.0,-4.3
2016-07-18,4.4,0.0,-4.4
2016-07-19,5.5,0.0,-5.5
2016-07-20,3.3,0.0,-3.3
2016-07-21,3.2,0.0,-3.2
2016-07-22,2.7,0.0,-2.7
2016-07-23,3.1,0.0,-3.1
2016-07-24,2.6,0.06,-2.54
2016-07-25,3.3,0.0,-3.3
2016-07-26,2.0,0.16999999999999998,-1.83
2016-07-27,3.3,3.89,0.5900000000000003
2016-07-28,1.7,0.6799999999999999,-1.02
2016-07-29,2.0,9.270000000000001,7.270000000000001
2016-07-30,4.0,0.0,-4.0
2016-07-31,2.9,0.0,-2.9
2016-08-01,2.2,0.0,-2.2
2016-08-02,1.0,0.56,-0.43999999999999995
2016-08-03,3.0,0.0,-3.0
2016-08-04,3.4,0.22999999999999998,-3.17
2016-08-05,3.1,0.0,-3.1
2016-08-06,4.4,0.0,-4.4
2016-08-07,3.6,0.33999999999999997,-3.2600000000000002
2016-08-08,3.0,0.0,-3.0
2016-08-09,2.8,0.48000000000000004,-2.32
2016-08-10,3.2,1.9899999999999998,-1.2100000000000004
2016-08-11,1.8,3.7,1.9000000000000001
2016-08-12,2.5,0.0,-2.5
2016-08-13,3.4,0.0,-3.4
2016-08-14,2.3,0.0,-2.3
2016-08-15,3.3,0.0,-3.3
2016-08-16,3.4,0.0,-3.4
2016-08-17,2.4,0.0,-2.4
2016-08-18,3.1,0.0,-3.1
2016-08-19,1.0,6.47,5.47
2016-08-20,1.9,1.71,-0.18999999999999995
2016-08-21,2.9,0.8300000000000001,-2.07
2016-08-22,1.3,14.410000000000002,13.110000000000001
2016-08-23,3.6,0.15,-3.45
2016-08-24,2.7,0.0,-2.7
2016-08-25,0.7,30.929999999999996,30.229999999999997
2016-08-26,3.1,,
2016-08-27,1.5,15.290000000000004,13.790000000000004
2016-08-28,1.4,1.1600000000000001,-0.23999999999999977
2016-08-29,3.0,0.0,-3.0
2016-08-30,2.8,0.0,-2.8
2016-08-31,2.0,0.0,-2.0
2016-09-01,2.8,0.0,-2.8
2016-09-02,1.7,0.06,-1.64
2016-09-03,0.6,10.140000000000002,9.540000000000003
2016-09-04,1.8,1.7800000000000002,-0.019999999999999796
2016-09-05,1.6,0.1,-1.5
2016-09-06,2.1,0.0,-2.1
2016-09-07,2.1,0.0,-2.1
2016-09-08,2.4,0.0,-2.4
2016-09-09,2.3,0.0,-2.3
2016-09-10,1.4,0.34,-1.0599999999999998
2016-09-11,2.4,0.05,-2.35
2016-09-12,2.2,0.0,-2.2
2016-09-13,2.6,0.0,-2.6
2016-09-14,2.5,0.0,-2.5
2016-09-15,2.2,0.0,-2.2
2016-09-16,0.9,3.2300000000000004,2.3300000000000005
2016-09-17,2.1,0.0,-2.1
2016-09-18,2.3,0.0,-2.3
2016-09-19,0.9,1.43,0.5299999999999999
2016-09-20,0.6,0.16999999999999998,-0.43
2016-09-21,1.3,1.27,-0.030000000000000027
2016-09-22,1.6,0.37,-1.23
2016-09-23,2.0,0.0,-2.0
2016-09-24,1.9,0.0,-1.9
2016-09-25,1.7,3.73,2.0300000000000002
2016-09-26,0.7,1.6,0.9000000000000001
2016-09-27,0.9,0.49,-0.41000000000000003
2016-09-28,1.3,0.0,-1.3
2016-09-29,1.9,0.1,-1.7999999999999998
2016-09-30,1.4,1.25,-0.1499999999999999
2016-10-01,1.1,0.42,-0.6800000000000002
2016-10-02,1.4,0.0,-1.4
2016-10-03,1.4,0.15000000000000002,-1.25
2016-10-04,1.7,0.06,-1.64
2016-10-05,1.3,,
2016-10-06,1.4,0.11,-1.2899999999999998
2016-10-07,0.7,0.25,-0.44999999999999996
2016-10-08,0.8,0.11,-0.6900000000000001
2016-10-09,1.0,1.33,0.33000000000000007
2016-10-10,0.9,0.12000000000000001,-0.78
2016-10-11,0.7,2.32,1.6199999999999999
2016-10-12,0.8,2.0,1.2
2016-10-13,0.6,10.290000000000001,9.690000000000001
2016-10-14,0.6,3.8900000000000006,3.2900000000000005
2016-10-15,0.7,0.7000000000000001,1.1102230246251565e-16
2016-10-16,0.5,1.9200000000000002,1.4200000000000002
2016-10-17,0.7,1.0,0.30000000000000004
2016-10-18,0.8,7.979999999999999,7.179999999999999
2016-10-19,0.8,1.92,1.1199999999999999
2016-10-20,0.8,1.8500000000000003,1.0500000000000003
2016-10-21,0.6,0.1,-0.5
2016-10-22,0.7,1.0,0.30000000000000004
2016-10-23,0.7,2.6599999999999997,1.9599999999999997
2016-10-24,0.4,0.06,-0.34
2016-10-25,0.5,0.0,-0.5
2016-10-26,0.7,0.0,-0.7
2016-10-27,0.6,0.0,-0.6
2016-10-28,0.4,0.0,-0.4
2016-10-29,0.6,0.0,-0.6
2016-10-30,0.4,0.0,-0.4
2016-10-31,0.3,0.0,-0.3
2016-11-01,0.5,0.0,-0.5
2016-11-02,0.4,0.0,-0.4
2016-11-03,0.4,0.67,0.27
2016-11-04,0.6,0.3,-0.3
2016-11-05,0.6,3.55,2.9499999999999997
2016-11-06,0.3,4.199999999999999,3.8999999999999995
2016-11-07,0.4,3.26,2.86
2016-11-08,0.3,0.0,-0.3
2016-11-09,0.3,10.959999999999999,10.659999999999998
2016-11-10,0.5,1.79,1.29
2016-11-11,0.3,0.0,-0.3
2016-11-12,0.2,6.74,6.54
2016-11-13,0.6,2.3,1.6999999999999997
2016-11-14,0.4,0.14,-0.26
2016-11-15,0.1,0.0,-0.1
2016-11-16,0.5,0.06,-0.44
2016-11-17,0.4,3.0300000000000002,2.6300000000000003
2016-11-18,0.3,0.9100000000000001,0.6100000000000001
2016-11-19,0.2,0.22,0.01999999999999999
2016-11-20,0.3,5.9,5.6000000000000005
2016-11-21,0.2,27.96,27.76
2016-11-22,0.2,12.320000000000004,12.120000000000005
2016-11-23,0.4,0.05,-0.35000000000000003
2016-11-24,0.4,0.0,-0.4
2016-11-25,0.3,0.0,-0.3
2016-11-26,0.2,0.0,-0.2
2016-11-27,0.3,0.0,-0.3
2016-11-28,0.3,0.0,-0.3
2016-11-29,0.1,0.0,-0.1
2016-11-30,0.1,0.05,-0.05
2016-12-01,0.2,0.05,-0.15000000000000002
2016-12-02,0.1,0.8300000000000001,0.7300000000000001
2016-12-03,0.4,0.0,-0.4
2016-12-04,0.4,0.0,-0.4
2016-12-05,0.1,0.0,-0.1
2016-12-06,0.1,1.9200000000000002,1.82
2016-12-07,0.2,0.26999999999999996,0.06999999999999995
2016-12-08,0.1,6.26,6.16
2016-12-09,0.1,1.13,1.0299999999999998
2016-12-10,0.2,1.0400000000000003,0.8400000000000003
2016-12-11,0.3,0.0,-0.3
2016-12-12,0.1,1.36,1.26
2016-12-13,0.1,4.529999999999999,4.43
2016-12-14,0.2,0.1,-0.1
2016-12-15,0.1,0.7,0.6
2016-12-16,0.1,0.0,-0.1
2016-12-17,0.1,0.0,-0.1
2016-12-18,0.1,0.0,-0.1
2016-12-19,0.2,0.05,-0.15000000000000002
2016-12-20,0.2,0.18,-0.020000000000000018
2016-12-21,0.2,0.35,0.14999999999999997
2016-12-22,0.3,0.5,0.2
2016-12-23,0.3,3.71,3.41
2016-12-24,0.4,2.6599999999999997,2.26
2016-12-25,0.6,0.06,-0.54
2016-12-26,0.5,0.0,-0.5
2016-12-27,0.0,0.0,0.0
2016-12-28,0.2,0.0,-0.2
2016-12-29,,0.0,-0.125
2016-12-30,0.1,0.05,-0.05
2016-12-31,0.4,0.05,-0.35000000000000003
